qmof_id,Material ID,CBM Comparison,VBM Comparison,type,core synthesized,mof synthesized,target
qmof-47c6a17,mp-27980,higher,higher,2,yes,yes,yes
qmof-f124941,mp-3414,higher,higher,2,yes,yes,yes
qmof-f124941,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-f124941,mp-28845,higher,higher,2,yes,yes,yes
qmof-f124941,mp-561423,higher,higher,2,yes,yes,yes
qmof-f124941,mp-14276,higher,higher,2,yes,yes,yes
qmof-f124941,mp-29590,higher,higher,2,yes,yes,yes
qmof-f124941,mp-556442,higher,higher,2,yes,yes,yes
qmof-f124941,mp-27980,higher,higher,2,yes,yes,yes
qmof-1f7477f,mp-3414,higher,higher,2,yes,yes,yes
qmof-1f7477f,mp-542001,higher,higher,2,yes,yes,yes
qmof-1f7477f,mp-28845,higher,higher,2,yes,yes,yes
qmof-1f7477f,mp-561423,higher,higher,2,yes,yes,yes
qmof-1f7477f,mp-14276,higher,higher,2,yes,yes,yes
qmof-1f7477f,mp-29590,higher,higher,2,yes,yes,yes
qmof-1f7477f,mp-556442,higher,higher,2,yes,yes,yes
qmof-1f7477f,mp-27980,higher,higher,2,yes,yes,yes
qmof-25dcace,mp-3414,higher,higher,2,yes,,
qmof-25dcace,mp-542001,higher,higher,2,yes,,
qmof-25dcace,mp-28845,higher,higher,2,yes,,
qmof-25dcace,mp-561423,higher,higher,2,yes,,
qmof-25dcace,mp-14276,higher,higher,2,yes,,
qmof-25dcace,mp-29590,higher,higher,2,yes,,
qmof-25dcace,mp-556442,higher,higher,2,yes,,
qmof-25dcace,mp-27980,higher,higher,2,yes,,
qmof-e471501,mp-3414,higher,higher,2,yes,,
qmof-e471501,mp-542001,higher,higher,2,yes,,
qmof-e471501,mp-28845,higher,higher,2,yes,,
qmof-e471501,mp-561423,higher,higher,2,yes,,
qmof-e471501,mp-14276,higher,higher,2,yes,,
qmof-e471501,mp-29590,higher,higher,2,yes,,
qmof-e471501,mp-556442,higher,higher,2,yes,,
qmof-e471501,mp-27980,higher,higher,2,yes,,
qmof-f203c62,mp-3414,higher,lower,1,yes,yes,yes
qmof-f203c62,mp-542001,higher,higher,2,yes,yes,yes
qmof-f203c62,mp-28845,higher,higher,2,yes,yes,yes
qmof-f203c62,mp-561423,higher,higher,2,yes,yes,yes
qmof-f203c62,mp-14276,higher,lower,1,yes,yes,yes
qmof-f203c62,mp-29590,higher,higher,2,yes,yes,yes
qmof-f203c62,mp-556442,higher,higher,2,yes,yes,yes
qmof-f203c62,mp-27980,higher,higher,2,yes,yes,yes
qmof-5b5c508,mp-3414,higher,higher,2,yes,,
qmof-5b5c508,mp-542001,higher,higher,2,yes,,
qmof-5b5c508,mp-28845,higher,higher,2,yes,,
qmof-5b5c508,mp-561423,higher,higher,2,yes,,
qmof-5b5c508,mp-14276,higher,higher,2,yes,,
qmof-5b5c508,mp-29590,higher,higher,2,yes,,
qmof-5b5c508,mp-556442,higher,higher,2,yes,,
qmof-5b5c508,mp-27980,higher,higher,2,yes,,
qmof-0f178f1,mp-3414,higher,higher,2,yes,yes,yes
qmof-0f178f1,mp-542001,higher,higher,2,yes,yes,yes
qmof-0f178f1,mp-28845,higher,higher,2,yes,yes,yes
qmof-0f178f1,mp-561423,higher,higher,2,yes,yes,yes
qmof-0f178f1,mp-14276,higher,higher,2,yes,yes,yes
qmof-0f178f1,mp-29590,higher,higher,2,yes,yes,yes
qmof-0f178f1,mp-556442,higher,higher,2,yes,yes,yes
qmof-0f178f1,mp-27980,higher,higher,2,yes,yes,yes
qmof-c1553ca,mp-3414,higher,lower,1,yes,yes,yes
qmof-c1553ca,mp-542001,higher,higher,2,yes,yes,yes
qmof-c1553ca,mp-28845,higher,higher,2,yes,yes,yes
qmof-c1553ca,mp-561423,higher,higher,2,yes,yes,yes
qmof-c1553ca,mp-14276,higher,higher,2,yes,yes,yes
qmof-c1553ca,mp-29590,higher,higher,2,yes,yes,yes
qmof-c1553ca,mp-556442,higher,higher,2,yes,yes,yes
qmof-c1553ca,mp-27980,higher,higher,2,yes,yes,yes
qmof-e2ef939,mp-3414,higher,higher,2,yes,yes,yes
qmof-e2ef939,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-e2ef939,mp-28845,higher,higher,2,yes,yes,yes
qmof-e2ef939,mp-561423,higher,higher,2,yes,yes,yes
qmof-e2ef939,mp-14276,higher,higher,2,yes,yes,yes
qmof-e2ef939,mp-29590,higher,higher,2,yes,yes,yes
qmof-e2ef939,mp-556442,higher,higher,2,yes,yes,yes
qmof-e2ef939,mp-27980,higher,higher,2,yes,yes,yes
qmof-08021a9,mp-3414,higher,higher,2,yes,yes,yes
qmof-08021a9,mp-542001,higher,higher,2,yes,yes,yes
qmof-08021a9,mp-28845,higher,higher,2,yes,yes,yes
qmof-08021a9,mp-561423,higher,higher,2,yes,yes,yes
qmof-08021a9,mp-14276,higher,higher,2,yes,yes,yes
qmof-08021a9,mp-29590,higher,higher,2,yes,yes,yes
qmof-08021a9,mp-556442,higher,higher,2,yes,yes,yes
qmof-08021a9,mp-27980,higher,higher,2,yes,yes,yes
qmof-96f2489,mp-3414,higher,higher,2,yes,,
qmof-96f2489,mp-542001,higher,higher,2,yes,,
qmof-96f2489,mp-28845,higher,higher,2,yes,,
qmof-96f2489,mp-561423,higher,higher,2,yes,,
qmof-96f2489,mp-14276,higher,higher,2,yes,,
qmof-96f2489,mp-29590,higher,higher,2,yes,,
qmof-96f2489,mp-556442,higher,higher,2,yes,,
qmof-96f2489,mp-27980,higher,higher,2,yes,,
qmof-f0e967a,mp-3414,higher,higher,2,yes,yes,yes
qmof-f0e967a,mp-542001,higher,higher,2,yes,yes,yes
qmof-f0e967a,mp-28845,higher,higher,2,yes,yes,yes
qmof-f0e967a,mp-561423,higher,higher,2,yes,yes,yes
qmof-f0e967a,mp-14276,higher,higher,2,yes,yes,yes
qmof-f0e967a,mp-29590,higher,higher,2,yes,yes,yes
qmof-f0e967a,mp-556442,higher,higher,2,yes,yes,yes
qmof-f0e967a,mp-27980,higher,higher,2,yes,yes,yes
qmof-8b975ac,mp-3414,lower,lower,2(low),yes,,
qmof-8b975ac,mp-542001,lower,lower,2(low),yes,,
qmof-8b975ac,mp-28845,lower,lower,2(low),yes,,
qmof-8b975ac,mp-561423,lower,higher,2(low),yes,,
qmof-8b975ac,mp-14276,lower,lower,2(low),yes,,
qmof-8b975ac,mp-29590,lower,lower,2(low),yes,,
qmof-8b975ac,mp-556442,lower,lower,2(low),yes,,
qmof-8b975ac,mp-27980,lower,higher,2(low),yes,,
qmof-e647ae3,mp-3414,higher,higher,2,yes,yes,yes
qmof-e647ae3,mp-542001,higher,higher,2,yes,yes,yes
qmof-e647ae3,mp-28845,higher,higher,2,yes,yes,yes
qmof-e647ae3,mp-561423,higher,higher,2,yes,yes,yes
qmof-e647ae3,mp-14276,higher,higher,2,yes,yes,yes
qmof-e647ae3,mp-29590,higher,higher,2,yes,yes,yes
qmof-e647ae3,mp-556442,higher,higher,2,yes,yes,yes
qmof-e647ae3,mp-27980,higher,higher,2,yes,yes,yes
qmof-961be1d,mp-3414,higher,lower,1,yes,yes,yes
qmof-961be1d,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-961be1d,mp-28845,higher,higher,2,yes,yes,yes
qmof-961be1d,mp-561423,higher,higher,2,yes,yes,yes
qmof-961be1d,mp-14276,higher,lower,1,yes,yes,yes
qmof-961be1d,mp-29590,higher,higher,2,yes,yes,yes
qmof-961be1d,mp-556442,higher,higher,2,yes,yes,yes
qmof-961be1d,mp-27980,higher,higher,2,yes,yes,yes
qmof-c88e03d,mp-3414,lower,higher,2(low),yes,,
qmof-c88e03d,mp-542001,lower,higher,2(low),yes,,
qmof-c88e03d,mp-28845,lower,higher,2(low),yes,,
qmof-c88e03d,mp-561423,higher,higher,2,yes,,
qmof-c88e03d,mp-14276,lower,higher,2(low),yes,,
qmof-c88e03d,mp-29590,lower,higher,2(low),yes,,
qmof-c88e03d,mp-556442,lower,higher,2(low),yes,,
qmof-c88e03d,mp-27980,lower,higher,2(low),yes,,
qmof-f45cbc6,mp-3414,higher,higher,2,yes,,
qmof-f45cbc6,mp-542001,higher,higher,2,yes,,
qmof-f45cbc6,mp-28845,higher,higher,2,yes,,
qmof-f45cbc6,mp-561423,higher,higher,2,yes,,
qmof-f45cbc6,mp-14276,higher,higher,2,yes,,
qmof-f45cbc6,mp-29590,higher,higher,2,yes,,
qmof-f45cbc6,mp-556442,higher,higher,2,yes,,
qmof-f45cbc6,mp-27980,higher,higher,2,yes,,
qmof-59219a7,mp-3414,higher,higher,2,yes,yes,yes
qmof-59219a7,mp-542001,higher,higher,2,yes,yes,yes
qmof-59219a7,mp-28845,higher,higher,2,yes,yes,yes
qmof-59219a7,mp-561423,higher,higher,2,yes,yes,yes
qmof-59219a7,mp-14276,higher,higher,2,yes,yes,yes
qmof-59219a7,mp-29590,higher,higher,2,yes,yes,yes
qmof-59219a7,mp-556442,higher,higher,2,yes,yes,yes
qmof-59219a7,mp-27980,higher,higher,2,yes,yes,yes
qmof-18e2d2f,mp-3414,lower,lower,2(low),yes,,
qmof-18e2d2f,mp-542001,lower,lower,2(low),yes,,
qmof-18e2d2f,mp-28845,lower,lower,2(low),yes,,
qmof-18e2d2f,mp-561423,higher,lower,1,yes,,
qmof-18e2d2f,mp-14276,lower,lower,2(low),yes,,
qmof-18e2d2f,mp-29590,lower,lower,2(low),yes,,
qmof-18e2d2f,mp-556442,higher,lower,1,yes,,
qmof-18e2d2f,mp-27980,higher,higher,2,yes,,
qmof-5ea5aaa,mp-3414,higher,higher,2,yes,,
qmof-5ea5aaa,mp-542001,higher,higher,2,yes,,
qmof-5ea5aaa,mp-28845,higher,higher,2,yes,,
qmof-5ea5aaa,mp-561423,higher,higher,2,yes,,
qmof-5ea5aaa,mp-14276,higher,higher,2,yes,,
qmof-5ea5aaa,mp-29590,higher,higher,2,yes,,
qmof-5ea5aaa,mp-556442,higher,higher,2,yes,,
qmof-5ea5aaa,mp-27980,higher,higher,2,yes,,
qmof-8b9a87d,mp-3414,higher,higher,2,yes,yes,yes
qmof-8b9a87d,mp-542001,higher,higher,2,yes,yes,yes
qmof-8b9a87d,mp-28845,higher,higher,2,yes,yes,yes
qmof-8b9a87d,mp-561423,higher,higher,2,yes,yes,yes
qmof-8b9a87d,mp-14276,higher,higher,2,yes,yes,yes
qmof-8b9a87d,mp-29590,higher,higher,2,yes,yes,yes
qmof-8b9a87d,mp-556442,higher,higher,2,yes,yes,yes
qmof-8b9a87d,mp-27980,higher,higher,2,yes,yes,yes
qmof-6542f77,mp-3414,higher,higher,2,yes,,
qmof-6542f77,mp-542001,higher,higher,2,yes,,
qmof-6542f77,mp-28845,higher,higher,2,yes,,
qmof-6542f77,mp-561423,higher,higher,2,yes,,
qmof-6542f77,mp-14276,higher,higher,2,yes,,
qmof-6542f77,mp-29590,higher,higher,2,yes,,
qmof-6542f77,mp-556442,higher,higher,2,yes,,
qmof-6542f77,mp-27980,higher,higher,2,yes,,
qmof-16de531,mp-3414,higher,higher,2,yes,,
qmof-16de531,mp-542001,higher,higher,2,yes,,
qmof-16de531,mp-28845,higher,higher,2,yes,,
qmof-16de531,mp-561423,higher,higher,2,yes,,
qmof-16de531,mp-14276,higher,higher,2,yes,,
qmof-16de531,mp-29590,higher,higher,2,yes,,
qmof-16de531,mp-556442,higher,higher,2,yes,,
qmof-16de531,mp-27980,higher,higher,2,yes,,
qmof-c4cc8a9,mp-3414,higher,higher,2,yes,yes,yes
qmof-c4cc8a9,mp-542001,higher,higher,2,yes,yes,yes
qmof-c4cc8a9,mp-28845,higher,higher,2,yes,yes,yes
qmof-c4cc8a9,mp-561423,higher,higher,2,yes,yes,yes
qmof-c4cc8a9,mp-14276,higher,higher,2,yes,yes,yes
qmof-c4cc8a9,mp-29590,higher,higher,2,yes,yes,yes
qmof-c4cc8a9,mp-556442,higher,higher,2,yes,yes,yes
qmof-c4cc8a9,mp-27980,higher,higher,2,yes,yes,yes
qmof-bf9ccaf,mp-3414,higher,higher,2,yes,yes,yes
qmof-bf9ccaf,mp-542001,higher,higher,2,yes,yes,yes
qmof-bf9ccaf,mp-28845,higher,higher,2,yes,yes,yes
qmof-bf9ccaf,mp-561423,higher,higher,2,yes,yes,yes
qmof-bf9ccaf,mp-14276,higher,higher,2,yes,yes,yes
qmof-bf9ccaf,mp-29590,higher,higher,2,yes,yes,yes
qmof-bf9ccaf,mp-556442,higher,higher,2,yes,yes,yes
qmof-bf9ccaf,mp-27980,higher,higher,2,yes,yes,yes
qmof-1cc623d,mp-3414,higher,higher,2,yes,yes,yes
qmof-1cc623d,mp-542001,higher,higher,2,yes,yes,yes
qmof-1cc623d,mp-28845,higher,higher,2,yes,yes,yes
qmof-1cc623d,mp-561423,higher,higher,2,yes,yes,yes
qmof-1cc623d,mp-14276,higher,higher,2,yes,yes,yes
qmof-1cc623d,mp-29590,higher,higher,2,yes,yes,yes
qmof-1cc623d,mp-556442,higher,higher,2,yes,yes,yes
qmof-1cc623d,mp-27980,higher,higher,2,yes,yes,yes
qmof-918e13a,mp-3414,higher,higher,2,yes,,
qmof-918e13a,mp-542001,higher,higher,2,yes,,
qmof-918e13a,mp-28845,higher,higher,2,yes,,
qmof-918e13a,mp-561423,higher,higher,2,yes,,
qmof-918e13a,mp-14276,higher,higher,2,yes,,
qmof-918e13a,mp-29590,higher,higher,2,yes,,
qmof-918e13a,mp-556442,higher,higher,2,yes,,
qmof-918e13a,mp-27980,higher,higher,2,yes,,
qmof-314b14f,mp-3414,higher,lower,1,yes,yes,yes
qmof-314b14f,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-314b14f,mp-28845,higher,higher,2,yes,yes,yes
qmof-314b14f,mp-561423,higher,higher,2,yes,yes,yes
qmof-314b14f,mp-14276,higher,lower,1,yes,yes,yes
qmof-314b14f,mp-29590,higher,higher,2,yes,yes,yes
qmof-314b14f,mp-556442,higher,higher,2,yes,yes,yes
qmof-314b14f,mp-27980,higher,higher,2,yes,yes,yes
qmof-7269376,mp-3414,higher,higher,2,yes,yes,yes
qmof-7269376,mp-542001,higher,higher,2,yes,yes,yes
qmof-7269376,mp-28845,higher,higher,2,yes,yes,yes
qmof-7269376,mp-561423,higher,higher,2,yes,yes,yes
qmof-7269376,mp-14276,higher,higher,2,yes,yes,yes
qmof-7269376,mp-29590,higher,higher,2,yes,yes,yes
qmof-7269376,mp-556442,higher,higher,2,yes,yes,yes
qmof-7269376,mp-27980,higher,higher,2,yes,yes,yes
qmof-b3220dc,mp-3414,higher,lower,1,yes,,
qmof-b3220dc,mp-542001,lower,higher,2(low),yes,,
qmof-b3220dc,mp-28845,higher,lower,1,yes,,
qmof-b3220dc,mp-561423,higher,higher,2,yes,,
qmof-b3220dc,mp-14276,higher,lower,1,yes,,
qmof-b3220dc,mp-29590,higher,lower,1,yes,,
qmof-b3220dc,mp-556442,higher,lower,1,yes,,
qmof-b3220dc,mp-27980,higher,higher,2,yes,,
qmof-db61142,mp-3414,higher,higher,2,yes,yes,yes
qmof-db61142,mp-542001,higher,higher,2,yes,yes,yes
qmof-db61142,mp-28845,higher,higher,2,yes,yes,yes
qmof-db61142,mp-561423,higher,higher,2,yes,yes,yes
qmof-db61142,mp-14276,higher,higher,2,yes,yes,yes
qmof-db61142,mp-29590,higher,higher,2,yes,yes,yes
qmof-db61142,mp-556442,higher,higher,2,yes,yes,yes
qmof-db61142,mp-27980,higher,higher,2,yes,yes,yes
qmof-44fa197,mp-3414,higher,higher,2,yes,,
qmof-44fa197,mp-542001,higher,higher,2,yes,,
qmof-44fa197,mp-28845,higher,higher,2,yes,,
qmof-44fa197,mp-561423,higher,higher,2,yes,,
qmof-44fa197,mp-14276,higher,higher,2,yes,,
qmof-44fa197,mp-29590,higher,higher,2,yes,,
qmof-44fa197,mp-556442,higher,higher,2,yes,,
qmof-44fa197,mp-27980,higher,higher,2,yes,,
qmof-9e05c25,mp-3414,higher,higher,2,yes,,
qmof-9e05c25,mp-542001,lower,higher,2(low),yes,,
qmof-9e05c25,mp-28845,higher,higher,2,yes,,
qmof-9e05c25,mp-561423,higher,higher,2,yes,,
qmof-9e05c25,mp-14276,higher,higher,2,yes,,
qmof-9e05c25,mp-29590,higher,higher,2,yes,,
qmof-9e05c25,mp-556442,higher,higher,2,yes,,
qmof-9e05c25,mp-27980,higher,higher,2,yes,,
qmof-1749614,mp-3414,lower,lower,2(low),yes,yes,yes
qmof-1749614,mp-542001,lower,lower,2(low),yes,yes,yes
qmof-1749614,mp-28845,lower,lower,2(low),yes,yes,yes
qmof-1749614,mp-561423,lower,lower,2(low),yes,yes,yes
qmof-1749614,mp-14276,lower,lower,2(low),yes,yes,yes
qmof-1749614,mp-29590,lower,lower,2(low),yes,yes,yes
qmof-1749614,mp-556442,lower,lower,2(low),yes,yes,yes
qmof-1749614,mp-27980,lower,lower,2(low),yes,yes,yes
qmof-7d5de5b,mp-3414,higher,higher,2,yes,yes,yes
qmof-7d5de5b,mp-542001,higher,higher,2,yes,yes,yes
qmof-7d5de5b,mp-28845,higher,higher,2,yes,yes,yes
qmof-7d5de5b,mp-561423,higher,higher,2,yes,yes,yes
qmof-7d5de5b,mp-14276,higher,higher,2,yes,yes,yes
qmof-7d5de5b,mp-29590,higher,higher,2,yes,yes,yes
qmof-7d5de5b,mp-556442,higher,higher,2,yes,yes,yes
qmof-7d5de5b,mp-27980,higher,higher,2,yes,yes,yes
qmof-ef011df,mp-3414,higher,higher,2,yes,yes,yes
qmof-ef011df,mp-542001,higher,higher,2,yes,yes,yes
qmof-ef011df,mp-28845,higher,higher,2,yes,yes,yes
qmof-ef011df,mp-561423,higher,higher,2,yes,yes,yes
qmof-ef011df,mp-14276,higher,higher,2,yes,yes,yes
qmof-ef011df,mp-29590,higher,higher,2,yes,yes,yes
qmof-ef011df,mp-556442,higher,higher,2,yes,yes,yes
qmof-ef011df,mp-27980,higher,higher,2,yes,yes,yes
qmof-4d0c1e9,mp-3414,higher,higher,2,yes,yes,yes
qmof-4d0c1e9,mp-542001,higher,higher,2,yes,yes,yes
qmof-4d0c1e9,mp-28845,higher,higher,2,yes,yes,yes
qmof-4d0c1e9,mp-561423,higher,higher,2,yes,yes,yes
qmof-4d0c1e9,mp-14276,higher,higher,2,yes,yes,yes
qmof-4d0c1e9,mp-29590,higher,higher,2,yes,yes,yes
qmof-4d0c1e9,mp-556442,higher,higher,2,yes,yes,yes
qmof-4d0c1e9,mp-27980,higher,higher,2,yes,yes,yes
qmof-b8bfbdd,mp-3414,higher,higher,2,yes,,
qmof-b8bfbdd,mp-542001,higher,higher,2,yes,,
qmof-b8bfbdd,mp-28845,higher,higher,2,yes,,
qmof-b8bfbdd,mp-561423,higher,higher,2,yes,,
qmof-b8bfbdd,mp-14276,higher,higher,2,yes,,
qmof-b8bfbdd,mp-29590,higher,higher,2,yes,,
qmof-b8bfbdd,mp-556442,higher,higher,2,yes,,
qmof-b8bfbdd,mp-27980,higher,higher,2,yes,,
qmof-e381eec,mp-3414,lower,lower,2(low),yes,,
qmof-e381eec,mp-542001,lower,higher,2(low),yes,,
qmof-e381eec,mp-28845,lower,higher,2(low),yes,,
qmof-e381eec,mp-561423,higher,higher,2,yes,,
qmof-e381eec,mp-14276,lower,lower,2(low),yes,,
qmof-e381eec,mp-29590,lower,higher,2(low),yes,,
qmof-e381eec,mp-556442,higher,higher,2,yes,,
qmof-e381eec,mp-27980,higher,higher,2,yes,,
qmof-aaa921d,mp-3414,higher,lower,1,yes,yes,yes
qmof-aaa921d,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-aaa921d,mp-28845,higher,higher,2,yes,yes,yes
qmof-aaa921d,mp-561423,higher,higher,2,yes,yes,yes
qmof-aaa921d,mp-14276,higher,lower,1,yes,yes,yes
qmof-aaa921d,mp-29590,higher,higher,2,yes,yes,yes
qmof-aaa921d,mp-556442,higher,higher,2,yes,yes,yes
qmof-aaa921d,mp-27980,higher,higher,2,yes,yes,yes
qmof-277fc99,mp-3414,lower,higher,2(low),yes,yes,yes
qmof-277fc99,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-277fc99,mp-28845,lower,higher,2(low),yes,yes,yes
qmof-277fc99,mp-561423,higher,higher,2,yes,yes,yes
qmof-277fc99,mp-14276,lower,higher,2(low),yes,yes,yes
qmof-277fc99,mp-29590,lower,higher,2(low),yes,yes,yes
qmof-277fc99,mp-556442,lower,higher,2(low),yes,yes,yes
qmof-277fc99,mp-27980,lower,higher,2(low),yes,yes,yes
qmof-84d13b7,mp-3414,higher,higher,2,yes,,
qmof-84d13b7,mp-542001,higher,higher,2,yes,,
qmof-84d13b7,mp-28845,higher,higher,2,yes,,
qmof-84d13b7,mp-561423,higher,higher,2,yes,,
qmof-84d13b7,mp-14276,higher,higher,2,yes,,
qmof-84d13b7,mp-29590,higher,higher,2,yes,,
qmof-84d13b7,mp-556442,higher,higher,2,yes,,
qmof-84d13b7,mp-27980,higher,higher,2,yes,,
qmof-28acf7f,mp-3414,higher,higher,2,yes,,
qmof-28acf7f,mp-542001,higher,higher,2,yes,,
qmof-28acf7f,mp-28845,higher,higher,2,yes,,
qmof-28acf7f,mp-561423,higher,higher,2,yes,,
qmof-28acf7f,mp-14276,higher,higher,2,yes,,
qmof-28acf7f,mp-29590,higher,higher,2,yes,,
qmof-28acf7f,mp-556442,higher,higher,2,yes,,
qmof-28acf7f,mp-27980,higher,higher,2,yes,,
qmof-8169402,mp-3414,higher,higher,2,yes,yes,yes
qmof-8169402,mp-542001,higher,higher,2,yes,yes,yes
qmof-8169402,mp-28845,higher,higher,2,yes,yes,yes
qmof-8169402,mp-561423,higher,higher,2,yes,yes,yes
qmof-8169402,mp-14276,higher,higher,2,yes,yes,yes
qmof-8169402,mp-29590,higher,higher,2,yes,yes,yes
qmof-8169402,mp-556442,higher,higher,2,yes,yes,yes
qmof-8169402,mp-27980,higher,higher,2,yes,yes,yes
qmof-dbdc93d,mp-3414,lower,lower,2(low),yes,yes,yes
qmof-dbdc93d,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-dbdc93d,mp-28845,lower,lower,2(low),yes,yes,yes
qmof-dbdc93d,mp-561423,higher,higher,2,yes,yes,yes
qmof-dbdc93d,mp-14276,lower,lower,2(low),yes,yes,yes
qmof-dbdc93d,mp-29590,lower,lower,2(low),yes,yes,yes
qmof-dbdc93d,mp-556442,lower,lower,2(low),yes,yes,yes
qmof-dbdc93d,mp-27980,lower,higher,2(low),yes,yes,yes
qmof-9314947,mp-3414,lower,lower,2(low),yes,,
qmof-9314947,mp-542001,lower,lower,2(low),yes,,
qmof-9314947,mp-28845,lower,lower,2(low),yes,,
qmof-9314947,mp-561423,higher,higher,2,yes,,
qmof-9314947,mp-14276,lower,lower,2(low),yes,,
qmof-9314947,mp-29590,lower,lower,2(low),yes,,
qmof-9314947,mp-556442,lower,lower,2(low),yes,,
qmof-9314947,mp-27980,lower,higher,2(low),yes,,
qmof-e6adc28,mp-3414,higher,higher,2,yes,yes,yes
qmof-e6adc28,mp-542001,lower,higher,2(low),yes,yes,yes
qmof-e6adc28,mp-28845,higher,higher,2,yes,yes,yes
qmof-e6adc28,mp-561423,higher,higher,2,yes,yes,yes
qmof-e6adc28,mp-14276,higher,higher,2,yes,yes,yes
qmof-e6adc28,mp-29590,higher,higher,2,yes,yes,yes
qmof-e6adc28,mp-556442,higher,higher,2,yes,yes,yes
qmof-e6adc28,mp-27980,higher,higher,2,yes,yes,yes
qmof-ed987cc,mp-3414,higher,higher,2,yes,yes,yes
qmof-ed987cc,mp-542001,higher,higher,2,yes,yes,yes
qmof-ed987cc,mp-28845,higher,higher,2,yes,yes,yes
qmof-ed987cc,mp-561423,higher,higher,2,yes,yes,yes
qmof-ed987cc,mp-14276,higher,higher,2,yes,yes,yes
qmof-ed987cc,mp-29590,higher,higher,2,yes,yes,yes
qmof-ed987cc,mp-556442,higher,higher,2,yes,yes,yes
qmof-ed987cc,mp-27980,higher,higher,2,yes,yes,yes
qmof-9ef6fed,mp-3414,lower,higher,2(low),yes,,
qmof-9ef6fed,mp-542001,lower,higher,2(low),yes,,
qmof-9ef6fed,mp-28845,lower,higher,2(low),yes,,
qmof-9ef6fed,mp-561423,lower,higher,2(low),yes,,
qmof-9ef6fed,mp-14276,lower,higher,2(low),yes,,
qmof-9ef6fed,mp-29590,lower,higher,2(low),yes,,
qmof-9ef6fed,mp-556442,lower,higher,2(low),yes,,
qmof-9ef6fed,mp-27980,lower,higher,2(low),yes,,
qmof-68e1336,mp-3414,higher,higher,2,yes,yes,yes
qmof-68e1336,mp-542001,higher,higher,2,yes,yes,yes
qmof-68e1336,mp-28845,higher,higher,2,yes,yes,yes
qmof-68e1336,mp-561423,higher,higher,2,yes,yes,yes
qmof-68e1336,mp-14276,higher,higher,2,yes,yes,yes
qmof-68e1336,mp-29590,higher,higher,2,yes,yes,yes
qmof-68e1336,mp-556442,higher,higher,2,yes,yes,yes
qmof-68e1336,mp-27980,higher,higher,2,yes,yes,yes
qmof-17e43c6,mp-3414,higher,higher,2,yes,yes,yes
qmof-17e43c6,mp-542001,higher,higher,2,yes,yes,yes
qmof-17e43c6,mp-28845,higher,higher,2,yes,yes,yes
qmof-17e43c6,mp-561423,higher,higher,2,yes,yes,yes
qmof-17e43c6,mp-14276,higher,higher,2,yes,yes,yes
qmof-17e43c6,mp-29590,higher,higher,2,yes,yes,yes
qmof-17e43c6,mp-556442,higher,higher,2,yes,yes,yes
qmof-17e43c6,mp-27980,higher,higher,2,yes,yes,yes
qmof-0f515e2,mp-3414,lower,higher,2(low),yes,,
qmof-0f515e2,mp-542001,lower,higher,2(low),yes,,
qmof-0f515e2,mp-28845,lower,higher,2(low),yes,,
qmof-0f515e2,mp-561423,higher,higher,2,yes,,
qmof-0f515e2,mp-14276,lower,higher,2(low),yes,,
qmof-0f515e2,mp-29590,lower,higher,2(low),yes,,
qmof-0f515e2,mp-556442,higher,higher,2,yes,,
qmof-0f515e2,mp-27980,higher,higher,2,yes,,
qmof-3ce4a78,mp-3414,lower,lower,2(low),yes,,
qmof-3ce4a78,mp-542001,lower,higher,2(low),yes,,
qmof-3ce4a78,mp-28845,lower,lower,2(low),yes,,
qmof-3ce4a78,mp-561423,higher,higher,2,yes,,
qmof-3ce4a78,mp-14276,lower,lower,2(low),yes,,
qmof-3ce4a78,mp-29590,lower,lower,2(low),yes,,
qmof-3ce4a78,mp-556442,lower,lower,2(low),yes,,
qmof-3ce4a78,mp-27980,lower,higher,2(low),yes,,
qmof-25172f2,mp-3414,higher,higher,2,yes,,
qmof-25172f2,mp-542001,higher,higher,2,yes,,
qmof-25172f2,mp-28845,higher,higher,2,yes,,
qmof-25172f2,mp-561423,higher,higher,2,yes,,
qmof-25172f2,mp-14276,higher,higher,2,yes,,
qmof-25172f2,mp-29590,higher,higher,2,yes,,
qmof-25172f2,mp-556442,higher,higher,2,yes,,
qmof-25172f2,mp-27980,higher,higher,2,yes,,
qmof-ba7bac6,mp-3414,higher,higher,2,yes,yes,yes
qmof-ba7bac6,mp-542001,higher,higher,2,yes,yes,yes
qmof-ba7bac6,mp-28845,higher,higher,2,yes,yes,yes
qmof-ba7bac6,mp-561423,higher,higher,2,yes,yes,yes
qmof-ba7bac6,mp-14276,higher,higher,2,yes,yes,yes
qmof-ba7bac6,mp-29590,higher,higher,2,yes,yes,yes
qmof-ba7bac6,mp-556442,higher,higher,2,yes,yes,yes
qmof-ba7bac6,mp-27980,higher,higher,2,yes,yes,yes
qmof-6a29cfc,mp-3414,lower,lower,2(low),yes,,
qmof-6a29cfc,mp-542001,lower,higher,2(low),yes,,
qmof-6a29cfc,mp-28845,lower,higher,2(low),yes,,
