name,cif_file,Di,Df,Dif,cell_v,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
qmof-ee8825a_primitive,qmof-ee8825a_primitive.cif,8.71521,7.34246,8.56072,7087.77,1494.27,1692.16,0.4359,0.4936255602689744,0.4359,0.0,0.493626,0.0,3089.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,4.14,4.699999999999998,9.499999999999998,0.0,22.0,22.0,50.0,0.0,246.0,268.0,582.0,0.0,-9.96,-3.919999999999999,-19.680000000000003,36.0,88.0,192.0,304.0,24.01440000000001,69.90480000000002,132.00080000000003,185.4784,280.0,824.0,1480.0,1904.0,11176.0,20416.0,38104.0,38912.0,320.7255999999999,635.1615999999998,1842.6208000000008,2358.4639999999995,1.0,6.0,8.0,14.0,2.0164000000000004,6.2196,9.4572,14.739599999999998,36.0,84.0,156.0,204.0,2401.0,2352.0,6076.0,5096.0,3.1684,36.73919999999999,32.3248,79.38799999999998,74.0,162.0,264.0,360.0,33.362600000000015,82.00499999999998,128.44879999999995,161.45040000000006,426.0,1098.0,1688.0,2072.0,2118.0,4704.0,7280.0,8564.0,487.2587999999996,1050.447000000001,1717.0808000000009,2258.8940000000007
qmof-7f7afd2_primitive,qmof-7f7afd2_primitive.cif,21.04188,20.89419,21.03062,2890.91,869.229,1278.84,0.5174,0.7612193044274008,0.5174,0.0,0.76122,0.0,1495.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.833600000000002,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,3.1800000000000006,1.47,1.47,0.0,24.0,9.0,9.0,0.0,30.0,21.0,21.0,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,10.0,24.0,36.0,24.0,6.563699999999999,17.782799999999995,21.8082,13.4904,72.0,192.0,192.0,96.0,661.0,1824.0,2388.0,1152.0,93.1012,171.72479999999996,379.641,210.52799999999996,1.0,6.0,3.0,3.0,1.5876,5.5188000000000015,2.9106,2.9106,36.0,72.0,54.0,54.0,169.0,624.0,234.0,234.0,2.5921000000000003,33.2304,12.3165,12.3165,52.0,106.0,184.0,206.0,19.64680000000001,47.81700000000003,71.93520000000005,92.0766,290.0,692.0,964.0,1302.0,1144.0,2472.0,3712.0,4728.0,319.55440000000004,664.5810000000004,1113.3004000000003,1290.1470000000002
qmof-b7fb8de_primitive,qmof-b7fb8de_primitive.cif,8.75818,7.17254,8.74588,6465.12,1501.66,1729.25,0.4759,0.548027549928776,0.4759,0.0,0.548028,0.0,3076.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.1200000000000001,2.16,0.0,0.0,0.0,12.0,0.0,3.0,6.0,42.0,0.0,-11.7,-23.4,-6.0426600000000015,0.0,1.4700000000000006,2.9400000000000013,7.98,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,3.0,6.0,12.0,0.5625,1.7325,3.4650000000000003,5.129999999999999,9.0,27.0,54.0,72.0,49.0,126.0,252.0,294.0,54.76000000000001,250.86,501.72,701.8356840000001,9.2416,23.256,46.512,86.64,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,4.409999999999998,3.1600000000000006,16.300000000000008,0.0,30.0,20.0,114.0,0.0,98.0,74.0,368.0,0.0,-13.300000000000002,-3.34,-47.61999999999998,84.0,240.0,648.0,1080.0,56.5319999999999,200.2536000000001,447.5820000000001,778.0631999999997,960.0,3456.0,7416.0,12456.0,9324.0,32064.0,67920.0,115008.0,732.5820000000008,1492.684800000001,6315.547199999997,7154.649600000002,1.0,7.0,9.0,26.0,1.8496,6.949600000000002,12.3488,25.92160000000001,49.0,133.0,301.0,476.0,484.0,1232.0,2728.0,4488.0,2.3716000000000004,37.08319999999999,26.488000000000003,134.99640000000002,70.0,150.0,240.0,324.0,30.16860000000002,73.68900000000002,111.8136,135.7908,390.0,990.0,1464.0,1716.0,1861.0,4140.0,6144.0,6876.0,450.0006999999996,967.2660000000004,1549.1346000000003,2020.7880000000005
qmof-8f5113c_primitive,qmof-8f5113c_primitive.cif,7.42063,6.25852,7.41705,2353.86,1087.01,998.817,0.3529,0.3242672057337131,0.3529,0.0,0.324267,0.0,830.678,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266666666666666,-0.04,0.1933333333333332,0.0,-1.3333333333333333,-2.0,-2.333333333333333,0.0,1.3333333333333333,2.0,7.0,0.0,-4.6000000000000005,-7.2,-8.571406666666668,0.0,0.6233333333333336,0.9500000000000004,1.9700000000000009,0.0,0.0,0.0,0.0,0.0,-0.04,0.2977777777777777,0.3111111111111111,0.0,-2.0,-1.111111111111111,-0.4444444444444445,0.0,2.0,7.333333333333333,6.666666666666667,0.0,-6.800000000000001,-4.228542222222223,-1.8285422222222223,0.0,0.9300000000000004,1.676666666666667,1.36,0.6666666666666666,1.0,2.0,3.0,0.3651333333333333,0.5723666666666667,1.135,1.5222333333333335,1.6666666666666667,5.0,9.333333333333334,13.333333333333334,37.66666666666666,44.0,93.33333333333331,106.66666666666669,27.616666666666664,75.71,140.82,201.52840933333331,7.025066666666667,8.091999999999999,17.204533333333334,23.22666666666667,1.0,1.4444444444444444,2.888888888888889,2.4444444444444446,0.5460555555555555,0.8256111111111112,1.3683333333333332,1.1084222222222222,2.333333333333333,7.0,9.333333333333334,6.4444444444444455,57.333333333333336,64.0,105.7777777777778,88.8888888888889,39.943333333333335,107.60111111111114,152.8534346666667,112.15565688888891,10.6816,11.763999999999996,24.283111111111108,21.17795555555556,0.0,0.0,0.0,0.0,0.0,2.8600000000000003,3.78,8.200000000000001,0.0,13.0,14.0,36.0,0.0,112.0,168.0,302.0,0.0,-8.15,-6.300000000000002,-12.070000000000006,13.0,26.0,42.0,52.0,8.5901,18.8462,29.63420000000001,29.5372,68.0,172.0,224.0,156.0,1442.0,2976.0,4010.0,2376.0,102.224,181.773,334.9789999999999,435.7439999999999,1.0,5.0,7.0,12.0,1.7161000000000002,4.8339,7.060900000000001,9.851200000000002,25.0,60.0,105.0,120.0,900.0,1140.0,1260.0,1740.0,2.7225,27.059999999999995,29.4525,52.58549999999999,22.666666666666668,47.333333333333336,72.0,86.66666666666667,10.178266666666667,23.66980000000001,33.94746666666667,36.92680000000002,119.33333333333331,290.0,397.3333333333333,424.0,683.3333333333334,1416.0,2000.0,2016.0,156.0011333333333,317.9850000000001,489.7776000000001,567.9696
qmof-c1bc002_primitive,qmof-c1bc002_primitive.cif,7.75014,6.50447,7.75014,1476.38,1487.27,1445.03,0.4701,0.456749220290897,0.4701,0.0,0.456748,0.0,694.044,0.0,0.0,0.0,0.0,0.0,0.0,0.4066666666666667,1.142222222222222,0.2366666666666666,0.0,0.4444444444444444,4.444444444444444,1.0,0.0,16.555555555555557,36.11111111111111,17.11111111111111,0.0,1.4166922222222222,11.58341,4.088098888888887,0.0,1.385555555555556,2.6077777777777778,0.5311111111111114,0.0,0.0,0.0,0.0,0.0,-0.0333333333333333,-0.0816666666666666,0.1716666666666666,0.0,-2.0,-1.8333333333333333,-1.5,0.0,1.6666666666666667,-4.833333333333333,-0.8333333333333334,0.0,-5.300000000000001,-9.717851666666665,-7.189258333333334,0.0,0.7566666666666668,1.0416666666666667,1.5716666666666663,1.0,2.555555555555556,4.222222222222222,3.1111111111111107,0.8730555555555554,1.3520555555555556,1.956,2.3337222222222223,7.222222222222221,19.0,19.555555555555557,16.11111111111111,662.3333333333334,142.2222222222222,225.0,523.3333333333334,283.12666666666667,235.42536644444445,346.37498822222227,455.745846,8.760266666666666,18.93328888888889,30.12766666666667,25.381466666666668,1.0,1.1666666666666667,2.333333333333333,2.5,0.5427666666666666,0.6609833333333334,1.33375,1.2485,1.5,4.5,6.333333333333333,6.0,59.0,54.16666666666666,166.83333333333334,140.66666666666666,36.98,76.92666666666666,155.7254356666667,154.57302316666667,10.9696,9.972266666666664,21.61573333333333,20.571466666666662,0.0,0.0,0.0,0.0,0.0,2.8800000000000003,3.45,5.995000000000001,0.0,14.0,13.0,29.5,0.0,111.0,146.0,234.5,0.0,-8.55,-5.4700000000000015,-13.585,20.0,46.0,80.0,122.0,13.0772,33.4002,52.956,73.94060000000002,126.0,328.0,476.0,610.0,2676.0,5800.0,7288.0,9010.0,171.69359999999998,327.10419999999993,705.1707999999999,982.4979999999996,1.0,5.0,6.0,11.0,1.7161000000000002,4.8077000000000005,5.777100000000001,11.023650000000002,25.0,55.0,85.0,127.5,900.0,1170.0,1020.0,2865.0,2.7225,27.719999999999995,25.3605,52.36275,21.666666666666668,41.333333333333336,63.333333333333336,65.33333333333333,9.7165,19.6724,26.210866666666664,28.236200000000007,104.66666666666669,233.33333333333331,260.0,270.0,2446.333333333333,1492.6666666666667,2219.333333333333,2923.333333333333,148.93593333333334,283.34006666666664,427.0819333333333,427.4553333333333
qmof-c924489_primitive,qmof-c924489_primitive.cif,5.84837,5.5657,5.81965,2779.16,633.304,604.505,0.189,0.1804054827994349,0.189,0.0,0.180405,0.0,525.261,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.06,-0.1200000000000001,0.0,-1.0,-2.0,-4.0,0.0,1.5,3.0,6.0,0.0,-3.78,-7.56,-15.12,0.0,0.7150000000000001,1.4300000000000002,2.8600000000000008,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.06,0.0,-2.0,-1.5,-2.5,0.0,2.0,2.0,3.0,0.0,-6.000000000000001,-6.000000000000001,-9.000000000000002,0.0,0.8900000000000001,0.8900000000000001,1.3350000000000002,0.5,0.5,1.0,2.0,0.25205,0.27335,0.5467,1.0934,0.5,1.5,3.0,6.0,40.5,27.0,54.0,108.0,6.993800000000001,21.131000000000004,42.26200000000001,84.52400000000002,7.9202,5.0745,10.149,20.298,1.0,1.0,2.0,1.5,0.5328999999999999,0.5621,1.095,0.8431500000000001,1.0,3.0,3.5,4.0,64.0,48.0,112.0,72.0,28.09,59.89,87.98,89.83500000000001,11.8336,8.771999999999998,20.605599999999995,13.157999999999998,0.0,0.0,0.0,0.0,0.0,3.1800000000000006,3.74,4.080000000000001,0.0,22.0,22.0,30.0,0.0,30.0,52.0,48.0,0.0,-10.98,-4.939999999999999,-11.079999999999998,18.0,44.0,92.0,116.0,11.149599999999998,32.1492,57.59939999999999,60.41479999999999,140.0,412.0,650.0,556.0,1124.0,3296.0,5914.0,5024.0,159.2102,303.5456000000001,880.2258,922.4704,1.0,6.0,7.0,8.0,1.5876,5.5188000000000015,6.400800000000001,7.56,36.0,84.0,120.0,108.0,169.0,624.0,507.0,728.0,2.5921000000000003,33.2304,26.0981,38.5756,41.0,88.0,138.0,181.0,18.9641,45.0604,67.59700000000001,82.03169999999997,226.0,569.0,844.0,1020.0,1248.0,2640.0,3928.0,4564.0,278.9772999999999,578.0340000000001,912.1413999999996,1156.7785
qmof-02d0b18_primitive,qmof-02d0b18_primitive.cif,8.05919,7.17679,8.05919,1232.8,1410.0,1655.27,0.4746,0.5571580011340385,0.4746,0.0,0.557158,0.0,585.085,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,-0.08,0.2699999999999999,0.0,1.0,-2.0,-0.5,0.0,8.0,4.0,11.5,0.0,-2.83711,-11.46,-12.34711,0.0,1.8,1.9200000000000004,3.475000000000001,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,1.0,2.0,2.0,4.0,0.5333,0.8395999999999999,1.1242,1.9351,5.0,9.0,12.0,17.5,65.0,55.0,96.0,165.5,34.37380000000001,96.293614,125.882,199.79040270000004,12.541,15.6385,17.901,37.4192,1.0,1.0,2.0,2.0,0.5328999999999999,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,3.1800000000000006,3.74,4.080000000000001,0.0,22.0,22.0,28.0,0.0,30.0,52.0,48.0,0.0,-10.98,-4.939999999999999,-11.079999999999998,18.0,44.0,92.0,116.0,11.149599999999998,32.1492,57.59939999999999,60.41480000000002,140.0,412.0,650.0,556.0,1124.0,3296.0,5914.0,5024.0,159.2102,303.5456000000001,880.2258000000003,922.4704,1.0,6.0,7.0,8.0,1.5876,5.5188000000000015,6.400800000000001,7.56,36.0,84.0,120.0,120.0,169.0,624.0,507.0,728.0,2.5921000000000003,33.2304,26.0981,38.5756,27.0,56.0,86.0,109.0,12.4571,28.491200000000013,41.9526,49.404100000000014,142.0,349.0,492.0,541.0,897.0,1744.0,2610.0,2912.0,197.3314,383.905,593.5343999999998,742.4809
qmof-31585f8_primitive,qmof-31585f8_primitive.cif,9.1813,6.25528,9.1813,3455.57,998.377,798.401,0.3126,0.2499860052620214,0.3126,0.0,0.249986,0.0,1080.21,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266666666666666,-0.0266666666666666,-0.04,0.0,-1.3333333333333333,-1.3333333333333333,-2.0,0.0,1.3333333333333333,1.3333333333333333,2.0,0.0,-4.000000000000001,-4.000000000000001,-5.400000000000001,0.0,0.5933333333333335,0.5933333333333335,0.86,0.0,0.0,0.0,0.0,0.0,-0.04,0.3093333333333333,0.4306666666666667,0.0,-2.0,-1.3333333333333333,-0.0666666666666666,0.0,2.0,7.866666666666666,8.466666666666665,0.0,-7.080000000000002,-5.419969333333334,-0.988532,0.0,0.9440000000000004,1.8586666666666671,1.6046666666666662,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3552666666666665,0.3747333333333333,0.73,0.7397333333333334,0.6666666666666666,2.0,2.6666666666666665,3.333333333333333,42.66666666666666,32.0,74.66666666666667,69.33333333333333,18.726666666666667,39.92666666666667,58.653333333333336,66.07333333333332,7.889066666666666,5.847999999999999,13.737066666666664,12.819733333333334,1.0,1.6,3.2,3.1333333333333337,0.55066,0.9178400000000002,1.544,1.41534,2.8000000000000003,8.399999999999999,12.266666666666667,9.066666666666666,55.0,69.60000000000001,112.93333333333334,105.06666666666666,44.09200000000001,124.29999999999998,188.9637730666667,150.7564701333333,10.2784,12.8112,25.85397333333333,25.946026666666665,0.0,0.0,0.0,0.0,0.0,4.439999999999999,6.39,11.659999999999998,0.0,21.0,27.0,54.0,0.0,243.0,378.0,602.0,0.0,-9.3,-7.739999999999997,-13.309999999999995,69.0,156.0,288.0,408.0,38.04900000000003,100.22639999999994,176.34539999999984,221.3514,444.0,1218.0,1992.0,2286.0,9132.0,16812.0,24534.0,23340.0,485.4275999999999,1036.4796,2175.3486,2964.595800000001,1.0,6.0,9.0,14.0,2.1904,6.5711999999999975,10.2564,13.4088,36.0,90.0,162.0,180.0,2304.0,2160.0,2592.0,3360.0,2.8561,32.8536,38.785500000000006,62.4793,24.0,50.0,76.0,92.0,11.1928,25.579400000000007,36.9676,40.90440000000001,126.0,306.0,420.0,456.0,792.0,1584.0,2300.0,2380.0,172.8876,342.567,531.5564,622.8688000000002
qmof-a0717aa_primitive,qmof-a0717aa_primitive.cif,5.96151,5.28664,5.96151,2380.62,573.821,440.604,0.1838,0.1411294966790801,0.1838,0.0,0.141129,0.0,437.558,0.0,0.0,0.0,0.0,0.0,0.0,-0.0333333333333333,-0.0466666666666667,0.8066666666666666,0.0,-1.6666666666666667,-3.333333333333333,-2.6666666666666665,0.0,1.6666666666666667,2.333333333333333,18.0,0.0,-5.3,-7.899999999999999,-5.249923333333334,0.0,0.7566666666666669,1.0833333333333337,3.74,0.0,0.0,0.0,0.0,0.0,-0.04,0.2133333333333333,0.6999999999999998,0.0,-2.0,-2.0,-1.6666666666666667,0.0,2.0,6.0,15.0,0.0,-6.600000000000001,-4.671406666666667,-2.31422,0.0,0.9200000000000004,1.4800000000000002,2.97,1.0,1.3333333333333333,2.333333333333333,4.333333333333333,0.5427666666666665,0.7547333333333333,1.3075,1.7823666666666664,2.0,5.333333333333333,10.0,14.666666666666666,59.0,62.333333333333336,116.66666666666669,105.66666666666669,36.98,86.05333333333333,142.27333333333334,216.6228580000001,10.969600000000002,11.51253333333333,21.48906666666666,32.96266666666667,1.0,1.3333333333333333,2.6666666666666665,3.0,0.5427666666666665,0.7597333333333335,1.3,1.1123666666666665,2.0,6.0,8.666666666666666,7.333333333333333,59.0,60.0,107.33333333333331,61.333333333333336,36.98,95.67333333333336,136.63507600000003,121.88531999999998,10.969600000000002,11.015999999999998,23.36373333333333,22.98133333333334,0.0,0.0,0.0,0.0,0.0,3.71,4.97,13.87,0.0,11.0,14.0,46.0,0.0,202.0,294.0,724.0,0.0,-7.949999999999998,-6.019999999999998,-17.759999999999994,22.0,44.0,76.0,120.0,15.877200000000002,35.58160000000001,61.75180000000001,74.52440000000004,124.0,348.0,492.0,460.0,5492.0,8352.0,15140.0,9168.0,168.043,305.07200000000006,584.683,970.9312,1.0,5.0,8.0,17.0,2.1904,5.4612,10.167599999999998,16.709199999999996,25.0,70.0,130.0,195.0,2304.0,1824.0,4320.0,4416.0,2.8561,27.716,33.0226,78.56810000000002,22.0,44.0,70.0,80.0,8.759,20.297600000000003,28.18820000000001,29.76240000000001,114.0,270.0,336.0,332.0,559.0,1141.0,1508.0,1414.0,144.2329,289.35910000000007,451.64720000000005,515.6469999999999
qmof-f598a6c_primitive,qmof-f598a6c_primitive.cif,5.22141,4.89365,5.21083,2077.51,695.301,469.218,0.2313,0.1560907796440887,0.2313,0.0,0.156091,0.0,480.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,0.288,0.296,0.0,-0.8,0.0,0.4,0.0,0.8,5.6,5.2,0.0,-3.120000000000001,-0.805688,0.7543120000000002,0.0,0.3920000000000002,1.064,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.6,1.2,0.5746600000000001,0.81166,0.6839999999999999,0.4529999999999999,2.2,5.4,6.4,4.0,43.8,57.8,39.2,22.4,83.93200000000002,128.92400000000004,93.57809120000002,60.1300912,8.145959999999999,10.65092,11.552000000000003,8.4512,0.0,0.0,0.0,0.0,0.0,1.864,1.472,6.1679999999999975,0.0,4.8,3.2,15.2,0.0,77.2,54.8,230.0,0.0,-3.0520000000000005,-1.7560000000000002,-7.076000000000002,27.0,62.0,100.0,138.0,24.1734,63.1894,102.29360000000004,127.80080000000004,178.0,512.0,772.0,940.0,6878.0,16846.0,27944.0,25630.0,179.21079999999995,380.23160000000007,622.4560000000004,871.7807999999997,1.0,4.0,5.6,10.4,1.9044,5.04528,8.633279999999997,11.29392,16.0,44.8,76.8,105.6,1025.6,1593.2,3723.6,2820.0,3.82112,21.17064,24.3428,52.99248000000001,17.428571428571427,35.142857142857146,57.142857142857146,73.14285714285714,6.641971428571429,15.829114285714292,22.356342857142863,24.37165714285715,92.28571428571428,229.42857142857144,314.2857142857143,333.7142857142857,366.0,816.2857142857143,1009.1428571428572,937.1428571428572,103.94228571428572,220.73102857142865,347.95142857142866,423.8754285714285
qmof-5382407_primitive,qmof-5382407_primitive.cif,7.9608,6.76612,7.9608,2853.38,813.842,502.648,0.2566,0.1584821290709093,0.2566,0.0,0.158482,0.0,732.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048,0.2399999999999999,0.5760000000000002,0.0,-2.3999999999999995,-2.0,0.0,0.0,2.3999999999999995,8.0,11.2,0.0,-7.200000000000002,-6.5656880000000015,1.2686239999999995,0.0,1.0680000000000007,2.060000000000001,1.983999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1999999999999995,2.8000000000000003,3.2000000000000006,0.5328999999999998,0.6745200000000001,1.31692,1.2848000000000004,1.6000000000000003,5.6000000000000005,8.0,4.799999999999999,64.0,57.6,115.2,115.2,28.089999999999996,71.86799999999998,113.4501464,83.1642928,11.8336,10.5264,26.04768,31.042559999999995,0.0,0.0,0.0,0.0,0.0,5.184000000000002,7.487999999999999,10.848000000000004,0.0,37.2,45.6,69.6,0.0,273.6,396.0,537.6,0.0,-13.572000000000005,-8.712,-15.384000000000004,154.0,384.0,900.0,1392.0,90.32259999999988,274.7904000000002,564.5699999999991,777.8352000000008,1284.0,3816.0,6972.0,8688.0,27448.0,62016.0,87096.0,93888.0,1307.9478000000004,2708.8368000000023,8370.76560000001,11443.823999999991,1.0,7.2,9.6,12.0,2.0209,7.6212,9.5568,10.318320000000003,54.0,126.0,208.8,172.8,2108.8,2649.6,2313.6,2476.8,2.76486,38.51424,36.462,50.03736,13.0,24.0,38.0,36.0,5.583699999999999,11.396,15.050200000000006,13.2356,62.0,136.0,136.0,112.0,468.0,768.0,1020.0,832.0,104.538,176.15399999999997,290.3874,286.64680000000004
