name,cif_file,Di,Df,Dif,cell_v,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
qmof-8325046_primitive,qmof-8325046_primitive.cif,7.44087,5.22299,7.40033,4265.5,1337.18,1334.44,0.3848,0.3840127738136819,0.3848,0.0,0.384011,0.0,1641.36,0.0,0.0,0.0,0.0,0.0,0.0,0.1270833333333333,0.2458333333333332,0.439861111111111,0.0,0.2916666666666667,-0.625,-2.611111111111111,0.0,3.5416666666666665,9.791666666666666,17.76388888888889,0.0,1.8526854166666669,3.7401854166666646,0.6217476388888848,0.0,0.2645833333333333,0.6516666666666668,2.076805555555555,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.06,0.0,-2.0,-1.5,-2.5,0.0,2.0,2.0,3.0,0.0,-6.000000000000001,-6.000000000000001,-9.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.3350000000000006,0.8333333333333334,1.6666666666666667,2.625,3.125,0.5498124999999999,1.1506458333333334,1.5214875000000003,1.791095833333333,4.583333333333333,10.083333333333334,13.916666666666666,20.86111111111111,93.33333333333331,181.66666666666663,165.33333333333334,173.1111111111111,95.9645833333333,179.17243395833336,209.50415291666664,320.1950745555556,8.78275,14.041291666666666,25.020624999999995,24.3251,1.0,1.0,2.0,1.5,0.5328999999999998,0.5621,1.0950000000000002,0.8431500000000001,1.0,3.0,3.5,4.0,64.0,48.0,112.0,72.0,28.089999999999996,59.88999999999999,87.98,89.835,11.8336,8.771999999999997,20.605599999999992,13.157999999999996,0.0,0.0,0.0,0.0,0.0,2.8266666666666667,2.256666666666668,6.553333333333336,0.0,17.0,11.0,40.0,0.0,26.66666666666667,32.0,71.33333333333333,0.0,-9.759999999999998,-3.956666666666665,-19.62,24.0,58.0,114.0,154.0,15.917699999999998,43.46420000000002,77.44059999999999,102.24380000000002,172.0,476.0,818.0,966.0,1620.0,4496.0,8160.0,9904.0,217.30169999999995,402.8928,1091.5238000000002,1170.7007999999996,1.0,5.333333333333333,6.333333333333332,12.666666666666664,1.5876,4.9056000000000015,7.2114,11.852400000000005,28.66666666666667,62.66666666666666,122.66666666666669,145.33333333333334,169.0,554.6666666666666,654.3333333333334,1213.3333333333333,2.5921000000000003,29.53813333333333,22.78686666666667,64.42146666666667,36.833333333333336,80.66666666666667,136.66666666666666,178.0,17.39515,43.10833333333335,67.2602,81.36183333333334,229.33333333333331,636.0,942.3333333333334,1076.6666666666667,1493.3333333333333,3301.333333333333,4549.666666666667,5154.333333333333,265.73774999999995,549.2479333333334,947.1212,1163.1506333333336
qmof-10b2259_primitive,qmof-10b2259_primitive.cif,8.18096,6.16273,8.04259,4610.08,1732.78,1632.47,0.4899,0.4615384615384615,0.4899,0.0,0.46154,0.0,2258.48,0.0,0.0,0.0,0.0,0.0,0.0,0.1635317460317459,0.7196428571428569,1.380079365079365,0.0,-3.0,-6.5,-10.0,0.0,16.515873015873012,50.0,94.11111111111111,0.0,1.412460317460317,8.686573888888887,16.599440555555557,0.0,0.8997619047619049,2.704603174603175,5.140952380952381,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.04,0.0,-2.0,-1.0,-1.0,0.0,2.0,2.0,2.0,0.0,-6.000000000000001,-6.000000000000001,-6.000000000000001,0.0,0.8900000000000002,0.8900000000000002,0.8900000000000002,1.0,1.0,3.0,6.0,0.91763373015873,0.7188194444444443,1.9446916666666665,3.932750793650793,1.0,4.0,9.5,16.0,675.6984126984125,135.0952380952381,371.8095238095238,905.5714285714284,235.96626825396825,143.6508015873016,371.8535485103175,754.6483027841268,12.16054761904762,8.796892857142858,26.351503174603177,53.717228571428585,1.0,1.0,2.0,1.0,0.5328999999999998,0.5621,1.0950000000000002,0.5621,1.0,3.0,3.0,2.0,64.0,48.0,112.0,48.0,28.089999999999996,59.88999999999999,87.98,59.88999999999999,11.8336,8.771999999999997,20.605599999999992,8.771999999999997,0.0,0.0,0.0,0.0,0.0,2.8266666666666667,2.256666666666668,6.553333333333336,0.0,17.0,11.0,42.0,0.0,26.66666666666667,32.0,71.33333333333333,0.0,-9.759999999999998,-3.956666666666665,-19.619999999999997,24.0,58.0,114.0,154.0,15.917699999999998,43.46420000000002,77.44059999999996,102.24380000000002,172.0,476.0,818.0,966.0,1620.0,4496.0,8160.0,9904.0,217.3017,402.8927999999999,1091.5238,1170.7007999999996,1.0,5.333333333333333,6.333333333333332,12.666666666666664,1.5876,4.9056000000000015,7.2114,11.852400000000005,28.66666666666667,62.66666666666666,122.66666666666669,134.66666666666666,169.0,554.6666666666666,654.3333333333334,1213.3333333333333,2.5921000000000003,29.53813333333333,22.78686666666667,64.42146666666667,29.0,61.0,112.0,159.0,15.252883333333337,32.8482,56.78050000000001,76.49500000000002,177.0,488.0,750.0,794.0,3596.333333333333,2724.0,5226.0,8906.0,223.9404,423.2405,792.9266666666667,1104.0874333333338
qmof-912bab6_primitive,qmof-912bab6_primitive.cif,7.46691,6.34313,7.46691,1197.48,1190.47,1073.93,0.3658,0.3299895355970123,0.3658,0.0,0.329989,0.0,438.038,0.0,0.0,0.0,0.0,0.0,0.0,0.1262499999999999,0.2237499999999999,0.69375,0.0,-0.5,-1.75,-2.625,0.0,5.125,11.375,23.875,0.0,0.96161125,0.3616112499999984,2.129501249999997,0.0,0.4337500000000001,1.0612500000000005,2.640000000000001,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,1.0,1.75,2.75,4.0,0.7155374999999999,1.1659625,1.6682625,2.242225,4.0,9.0,12.25,18.25,140.5,157.25,174.5,222.25,124.55875,183.343460375,254.46599175,404.151421,10.07645,14.687675,24.36195,30.5348,1.0,1.0,2.0,2.0,0.5328999999999999,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,3.1800000000000006,3.74,4.080000000000001,0.0,22.0,22.0,28.0,0.0,30.0,52.0,48.0,0.0,-10.98,-4.939999999999999,-11.079999999999998,18.0,44.0,92.0,116.0,11.149599999999998,32.1492,57.5994,60.4148,140.0,412.0,650.0,556.0,1124.0,3296.0,5914.0,5024.0,159.2102,303.5456,880.2258000000003,922.4704,1.0,6.0,7.0,8.0,1.5876,5.5188000000000015,6.400800000000001,7.56,36.0,84.0,120.0,120.0,169.0,624.0,507.0,728.0,2.5921000000000003,33.2304,26.0981,38.5756,29.0,60.0,94.0,119.0,14.8424,33.17480000000001,49.4656,58.37440000000001,154.0,379.0,532.0,596.0,1516.0,2729.0,3732.0,4273.0,222.29129999999995,424.2503,690.8410000000001,831.4048999999998
qmof-f62972b_primitive,qmof-f62972b_primitive.cif,7.16516,5.36477,7.16408,5124.61,2032.79,2295.15,0.5239,0.5915148832777083,0.5239,0.0,0.591515,0.0,2684.79,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.1200000000000001,1.3999999999999997,0.0,0.0,0.0,8.0,0.0,3.0,6.0,30.0,0.0,-11.699999999999998,-23.399999999999995,-11.82844,0.0,1.4700000000000006,2.9400000000000013,6.300000000000002,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,3.0,6.0,10.0,0.5625,1.7325,3.4650000000000003,4.575,9.0,27.0,54.0,66.0,49.0,126.0,252.0,280.0,54.76000000000001,250.86,501.72,635.1304560000002,9.2416,23.256,46.512,73.264,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,6.480000000000002,5.420000000000001,19.28,0.0,42.0,34.0,134.0,0.0,256.0,214.0,776.0,0.0,-16.88,-6.619999999999997,-47.07999999999999,54.0,152.0,432.0,672.0,38.94480000000004,137.0648000000001,306.5664000000001,470.58720000000017,632.0,2336.0,4812.0,6360.0,12084.0,33088.0,72384.0,91776.0,486.6785999999997,920.8192000000004,4251.559199999997,4714.176000000002,1.0,8.0,10.0,24.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,64.0,176.0,368.0,464.0,1600.0,2560.0,7440.0,7360.0,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,76.0,164.0,264.0,350.0,33.57560000000001,81.774,125.61519999999996,150.7453999999999,428.0,1092.0,1640.0,1902.0,2146.0,4728.0,7184.0,7984.0,502.4169999999999,1074.876,1739.9288000000006,2227.3149999999987
qmof-0bbe221_primitive,qmof-0bbe221_primitive.cif,7.78953,4.97719,7.64135,5443.8,1849.98,1852.97,0.4855,0.4862838896300837,0.4855,0.0,0.486284,0.0,2642.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.1200000000000001,0.3133333333333331,0.0,-1.6666666666666667,-3.333333333333333,-3.6666666666666665,0.0,3.0,6.0,17.666666666666668,0.0,-8.250000000000002,-16.500000000000004,-20.732813333333336,0.0,1.4366666666666663,2.873333333333333,5.73,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,1.3333333333333333,2.6666666666666665,5.0,0.5138333333333335,0.744333333333333,1.488666666666666,2.3883,2.333333333333333,7.0,14.0,19.33333333333333,75.66666666666667,66.0,132.0,200.0,20.78300000000001,77.02833333333338,154.05666666666676,222.18013316666668,14.7406,12.3335,24.667,46.10673333333333,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,6.480000000000002,5.420000000000001,19.28,0.0,42.0,34.0,134.0,0.0,256.0,214.0,776.0,0.0,-16.88,-6.619999999999997,-47.07999999999999,54.0,152.0,432.0,672.0,38.94480000000004,137.0648000000001,306.5664000000001,470.58720000000017,632.0,2336.0,4812.0,6360.0,12084.0,33088.0,72384.0,91776.0,486.6785999999997,920.8192,4251.559199999999,4714.176000000003,1.0,8.0,10.0,24.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,64.0,176.0,368.0,464.0,1600.0,2560.0,7440.0,7360.0,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,76.0,164.0,264.0,350.0,37.247600000000034,87.01000000000003,136.0872,168.94220000000013,428.0,1092.0,1640.0,1902.0,2946.0,5688.0,9104.0,11056.0,612.4210000000003,1165.6559999999988,1921.4888000000003,2581.4637999999995
qmof-aec6703_primitive,qmof-aec6703_primitive.cif,9.53978,9.23736,9.53978,2690.16,1105.15,1068.8,0.3958,0.3827778959788012,0.3958,0.0,0.382779,0.0,1064.76,0.0,0.0,0.0,0.0,0.0,0.0,0.3199999999999999,-0.08,0.2399999999999998,0.0,0.0,-2.0,-2.0,0.0,9.0,4.0,13.0,0.0,-5.207110000000001,-12.000000000000002,-17.207110000000004,0.0,2.1299999999999994,1.7800000000000002,3.91,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,1.0,2.0,2.0,4.0,0.5328999999999998,0.8322000000000002,1.1242,1.9564,4.0,8.0,12.0,20.0,64.0,56.0,96.0,152.0,28.09,83.77768300000002,119.78,203.557683,11.8336,16.34,17.543999999999997,33.884,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,3.180000000000001,1.47,1.47,0.0,24.0,9.0,9.0,0.0,30.0,21.0,21.0,0.0,-10.98,-2.819999999999999,-2.819999999999999,10.0,24.0,36.0,24.0,6.5637,17.7828,21.8082,13.4904,72.0,192.0,192.0,96.0,661.0,1824.0,2388.0,1152.0,93.1012,171.72479999999996,379.6409999999999,210.528,1.0,6.0,3.0,3.0,1.5876,5.5188000000000015,2.9106,2.9106,36.0,72.0,54.0,54.0,169.0,624.0,234.0,234.0,2.5921000000000003,33.2304,12.3165,12.3165,54.0,114.0,174.0,240.0,24.456600000000005,57.43380000000002,86.91180000000004,110.70240000000004,288.0,726.0,1086.0,1320.0,1755.0,3516.0,5424.0,6504.0,390.1707,792.4740000000005,1202.2836,1634.586
qmof-beb185c_primitive,qmof-beb185c_primitive.cif,7.49147,5.34128,7.48851,4098.45,1828.62,2219.79,0.4883,0.5927560668577373,0.4883,0.0,0.592756,0.0,2001.27,0.0,0.0,0.0,0.0,0.0,0.0,0.2873333333333333,0.3306666666666666,0.9333333333333332,0.0,-0.7999999999999999,-4.0888888888888895,-4.955555555555556,0.0,9.566666666666665,17.444444444444443,36.54444444444445,0.0,2.4671559999999992,3.319999999999998,12.12788233333333,0.0,0.8203333333333335,1.165333333333334,2.381666666666668,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.06,0.0,-2.0,-1.5,-2.5,0.0,2.0,2.0,3.0,0.0,-6.000000000000001,-6.000000000000001,-9.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.3350000000000002,0.8333333333333334,1.2333333333333332,2.0,4.0,0.7332299999999999,0.7092899999999999,1.440413333333333,2.609413333333333,2.433333333333333,5.344444444444444,10.066666666666666,15.888888888888888,192.83333333333331,75.80000000000001,176.66666666666666,313.52222222222224,145.95333333333332,134.55237893333336,292.896,507.7792115333335,8.172533333333334,9.329,15.9766,31.778773333333334,1.0,1.0,2.0,1.5,0.5328999999999998,0.5621,1.0950000000000002,0.84315,1.0,3.0,3.5,4.0,64.0,48.0,112.0,72.0,28.089999999999996,59.88999999999999,87.98,89.835,11.8336,8.771999999999997,20.605599999999992,13.157999999999996,0.0,0.0,0.0,0.0,0.0,2.8266666666666667,2.256666666666668,6.553333333333336,0.0,17.0,11.0,40.0,0.0,26.66666666666667,32.0,71.33333333333333,0.0,-9.759999999999998,-3.956666666666665,-19.62,24.0,58.0,114.0,154.0,15.917699999999998,43.46420000000002,77.44059999999995,102.2438,172.0,476.0,818.0,966.0,1620.0,4496.0,8160.0,9904.0,217.3017,402.8927999999999,1091.5238,1170.7007999999996,1.0,5.333333333333333,6.333333333333332,12.666666666666664,1.5876,4.9056000000000015,7.2114,11.852400000000005,28.66666666666667,62.66666666666666,122.66666666666669,145.33333333333334,169.0,554.6666666666666,654.3333333333334,1213.3333333333333,2.5921000000000003,29.53813333333333,22.786866666666665,64.42146666666667,26.33333333333333,57.66666666666666,92.0,112.0,13.121566666666668,30.613433333333337,46.37866666666668,52.37040000000001,161.66666666666666,451.6666666666667,622.0,596.0,1232.3333333333333,2010.6666666666667,3153.333333333333,3557.333333333333,189.3555333333333,391.3331666666666,626.3307333333332,737.064
qmof-d192e8d_primitive,qmof-d192e8d_primitive.cif,7.83749,7.06981,7.82567,2420.8,732.188,712.273,0.3917,0.3810459550955291,0.228,0.1637,0.221799,0.159247,551.941,396.284,0.0,0.0,0.0,0.0,0.0,0.5533333333333333,-0.035,-0.0533333333333333,0.0,3.0,-0.0833333333333333,-0.4166666666666666,0.0,9.833333333333334,1.75,2.6666666666666665,0.0,1.0893350000000004,-6.525,-9.8,0.0,1.6683333333333334,0.8425000000000004,1.276666666666667,0.0,0.0,0.0,0.0,0.0,-0.04,-0.045,0.3149999999999999,0.0,-2.0,-2.75,-2.75,0.0,2.0,2.25,9.25,0.0,-6.450000000000001,-7.425000000000001,-7.082110000000001,0.0,0.9125000000000002,1.035,2.2975000000000003,1.0,2.666666666666667,2.0,3.4166666666666665,0.5575666666666667,1.0799999999999998,1.14125,1.951741666666667,7.666666666666666,13.0,14.916666666666666,28.0,51.5,64.16666666666667,90.41666666666669,153.08333333333331,50.31500000000001,132.7855876666667,146.815,246.52666666666667,9.6736,19.977866666666667,16.726666666666667,28.43973333333333,1.0,1.25,2.5,3.25,0.5403,0.7103250000000001,1.395,1.546275,1.75,5.25,9.5,11.0,60.25,57.0,127.75,114.0,34.7575,86.72749999999999,142.39,171.47261400000002,11.1856,10.454999999999998,23.578599999999994,26.4048,0.0,0.0,0.0,0.0,0.0,2.8800000000000003,3.24,6.66,0.0,14.0,12.0,27.0,0.0,111.0,144.0,279.0,0.0,-8.55,-5.4,-14.85,20.0,48.0,84.0,126.0,13.5636,35.21600000000001,57.01319999999999,81.075,132.0,348.0,528.0,690.0,2698.0,5928.0,7744.0,10034.0,170.61699999999996,339.25799999999987,735.0028,994.7611999999996,1.0,5.0,6.0,12.0,1.7161000000000002,4.8077000000000005,6.052200000000001,11.8686,25.0,55.0,90.0,165.0,900.0,1170.0,1080.0,2430.0,2.7225,27.719999999999995,25.245,57.17249999999999,22.33333333333333,46.66666666666666,74.0,87.33333333333333,9.616366666666666,22.77453333333333,33.24313333333333,38.30793333333335,124.0,312.3333333333333,419.3333333333333,472.6666666666667,675.3333333333334,1377.3333333333333,2005.3333333333333,2257.0,158.10543333333334,323.25413333333324,499.75213333333335,588.6579
qmof-a8728d7_primitive,qmof-a8728d7_primitive.cif,9.19696,4.9927,9.18964,4897.28,1940.71,2405.97,0.5516,0.6838369750503641,0.5516,0.0,0.683837,0.0,2701.34,0.0,0.0,0.0,0.0,0.0,0.0,0.7400000000000001,-0.04,0.2566666666666666,0.0,4.0,0.0,1.6666666666666667,0.0,13.0,2.0,8.0,0.0,1.8857800000000005,-7.800000000000002,-9.289258333333336,0.0,2.17,0.9800000000000004,2.1700000000000004,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,3.0,2.0,4.0,0.5625,1.1325,1.155,2.0575,9.0,15.0,18.0,31.0,49.0,56.0,84.0,140.0,54.76000000000001,150.325228,167.24,287.7805116666668,9.2416,21.128,15.504000000000003,30.369600000000005,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.833600000000002,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,6.480000000000002,5.420000000000001,19.28,0.0,42.0,34.0,134.0,0.0,256.0,214.0,776.0,0.0,-16.88,-6.619999999999997,-47.07999999999999,54.0,152.0,432.0,672.0,38.94480000000004,137.0648000000001,306.5664000000002,470.58720000000017,632.0,2336.0,4812.0,6360.0,12084.0,33088.0,72384.0,91776.0,486.6785999999999,920.8191999999996,4251.559199999999,4714.176000000001,1.0,8.0,10.0,24.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,64.0,176.0,368.0,464.0,1600.0,2560.0,7440.0,7360.0,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,31.33333333333333,65.33333333333333,102.0,132.66666666666666,13.5546,31.983466666666683,47.86166666666668,58.726066666666696,167.33333333333334,416.0,608.6666666666666,727.3333333333334,908.6666666666666,1865.3333333333333,2812.6666666666665,3227.333333333333,214.2814666666667,440.4333333333333,678.0790666666666,865.1777333333331
qmof-077f6af_primitive,qmof-077f6af_primitive.cif,7.51878,5.40412,7.51878,4163.92,1873.82,2536.55,0.4985,0.674810416852798,0.4985,0.0,0.67481,0.0,2075.71,0.0,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,-0.04,0.2533333333333333,0.0,3.0,-1.0,0.6666666666666666,0.0,10.833333333333334,2.0,8.166666666666666,0.0,1.5714833333333338,-7.800000000000001,-9.939258333333337,0.0,1.8083333333333336,0.9800000000000004,2.251666666666668,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.06,0.0,-2.0,-1.5,-2.5,0.0,2.0,2.0,3.0,0.0,-6.000000000000001,-6.000000000000001,-9.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.3350000000000002,0.8333333333333334,2.5,2.0,4.0,0.46875,0.94375,1.155,2.06,7.5,13.5,21.0,34.0,40.833333333333336,46.66666666666666,84.0,138.83333333333334,45.63333333333333,125.2710233333333,167.24,292.5905116666666,7.701333333333335,17.606666666666666,15.504,30.121333333333336,1.0,1.0,2.0,1.5,0.5328999999999998,0.5621,1.0950000000000002,0.84315,1.0,3.0,3.5,4.0,64.0,48.0,112.0,72.0,28.089999999999996,59.88999999999999,87.98,89.835,11.8336,8.771999999999997,20.605599999999992,13.157999999999996,0.0,0.0,0.0,0.0,0.0,2.8266666666666667,2.2566666666666664,6.553333333333336,0.0,17.0,11.0,40.0,0.0,26.66666666666667,32.0,71.33333333333333,0.0,-9.759999999999998,-3.956666666666665,-19.619999999999997,24.0,58.0,114.0,154.0,15.917699999999998,43.46420000000002,77.44059999999996,102.24380000000002,172.0,476.0,818.0,966.0,1620.0,4496.0,8160.0,9904.0,217.3017,402.8928,1091.5238,1170.7007999999996,1.0,5.333333333333333,6.333333333333332,12.666666666666664,1.5876,4.9056000000000015,7.2114,11.852400000000005,28.66666666666667,62.66666666666666,122.66666666666669,145.33333333333334,169.0,554.6666666666666,654.3333333333334,1213.3333333333333,2.5921000000000003,29.53813333333333,22.786866666666665,64.42146666666669,30.33333333333333,65.66666666666667,107.0,132.66666666666666,13.073166666666667,32.35423333333333,48.59976666666668,56.30020000000001,184.66666666666663,510.3333333333333,733.6666666666666,784.6666666666666,863.3333333333334,1868.6666666666667,2780.333333333333,2890.6666666666665,204.86043333333336,434.9521666666667,697.7127333333334,838.0056666666666
